shipment_id,warehouse_id,store_id,carrier_id,dispatch_date,expected_arrival_date,actual_arrival_date,distance_km,shipment_cost,shipment_status
SH008704,W02,ST20,CR03,2024-09-12,2024-09-14,2024-09-17,282.1,11206.84,Delayed
SH008705,W02,ST20,CR04,14/09/2024,2024-09-16,16/09/2024,282.1,11387.93,On-time
SH008706,W01,ST20,CR04,16/09/2024,2024-09-18,18/09/2024,202.2,9545.88,On-time
SH008707,W02,ST20,CR01,17/09/2024,2024-09-19,"September 19, 2024",282.1,12348.21,On-time
SH008708,W03,ST20,CR04,2024-09-19,2024-09-21,24/09/2024,367.7,,Delayed
SH008709,W02,ST20,CR05,2024-09-21,23/09/2024,23/09/2024,282.1,13055.58,On-time
SH008710,W01,ST20,CR03,"September 23, 2024",2024-09-25,2024-09-25,202.2,9587.08,On-time
SH008711,W02,ST20,CR05,24/09/2024,2024-09-26,26/09/2024,282.1,15132.75,On-time
SH008712,W03,ST20,CR03,25/09/2024,27/09/2024,27/09/2024,367.7,15223.99,On-time
SH008713,W02,ST20,CR02,"September 27, 2024","September 29, 2024","September 29, 2024",282.1,12790.34,On-time
SH008714,W02,ST20,CR05,2024-09-29,"October 1, 2024",2024-10-01,282.1,15591.77,On-time
SH008715,W02,ST20,CR04,"October 1, 2024","October 3, 2024",2024-10-03,282.1,12163.76,On-time
SH008716,W02,ST20,CR04,04/10/2024,2024-10-06,2024-10-06,282.1,13762.75,On-time
SH008717,W02,ST20,CR04,2024-10-05,"October 7, 2024",2024-10-07,175.3,10270.34,On-time
SH008718,W02,ST20,CR03,"October 7, 2024",2024-10-09,09/10/2024,282.1,16096.1,On-time
SH008719,W02,ST20,CR04,2024-10-09,"October 11, 2024",2024-10-11,175.3,14385.49,On-time
SH008720,W02,ST20,CR02,11/10/2024,13/10/2024,"October 13, 2024",282.1,11714.17,On-time
SH008721,W02,ST20,CR01,2024-10-13,2024-10-15,15/10/2024,282.1,10269.6,On-time
SH008722,W02,ST20,CR05,"October 16, 2024",2024-10-18,18/10/2024,282.1,16018.63,On-time
SH008723,W02,ST20,CR03,2024-10-18,2024-10-20,"October 20, 2024",282.1,11156.55,On-time
SH008724,W02,ST20,CR03,"October 19, 2024",2024-10-21,2024-10-21,175.3,14030.84,On-time
SH008725,W02,ST20,CR03,20/10/2024,"October 22, 2024","October 22, 2024",282.1,16308.77,On-time
SH008726,W02,ST20,CR01,"October 22, 2024",2024-10-24,2024-10-24,282.1,11252.26,On-time
SH008727,W02,ST99,CR04,23/10/2024,2024-10-25,"October 29, 2024",282.1,12624.16,Delayed
SH008728,W02,ST20,CR03,2024-10-25,"October 27, 2024",27/10/2024,282.1,12212.85,On-time
SH008729,W02,ST20,CR01,2024-10-27,"October 29, 2024",2024-10-29,282.1,12314.91,On-time
SH008730,W02,ST20,CR02,"October 29, 2024",2024-10-31,31/10/2024,282.1,11508.07,On-time
SH008731,W02,ST20,CR01,31/10/2024,02/11/2024,2024-11-02,282.1,14522.73,On-time
SH008732,W02,ST20,CR05,"November 1, 2024",2024-11-03,"November 3, 2024",282.1,13980.79,On-time
SH008733,W02,ST20,CR01,2024-11-03,05/11/2024,05/11/2024,282.1,11697.35,On-time
SH008734,W02,ST20,CR02,2024-11-05,2024-11-07,"November 7, 2024",282.1,11939.24,On-time
SH008735,W02,ST20,CR05,2024-11-06,"November 8, 2024",08/11/2024,175.3,15256.76,On-time
SH008736,W02,ST20,CR05,"November 8, 2024",10/11/2024,10/11/2024,282.1,14027.19,On-time
SH008737,W02,ST20,CR04,10/11/2024,2024-11-12,2024-11-16,282.1,13795.35,Delayed
SH008738,W02,ST20,CR01,"November 12, 2024",14/11/2024,"November 14, 2024",282.1,11405.04,On-time
SH008739,W02,ST20,CR04,"November 14, 2024",2024-11-16,"November 16, 2024",282.1,14878.6,On-time
SH008740,W02,ST20,CR03,"November 16, 2024",18/11/2024,18/11/2024,282.1,,On-time
SH008741,W01,ST20,CR04,2024-11-17,2024-11-19,"November 19, 2024",202.2,9477.37,On-time
SH008742,W02,ST20,CR03,2024-11-19,2024-11-21,21/11/2024,282.1,13100.11,On-time
SH008743,W02,ST20,CR01,2024-11-21,2024-11-23,2024-11-23,282.1,15604.11,On-time
SH008744,W01,ST20,CR02,23/11/2024,25/11/2024,"November 25, 2024",202.2,8490.49,On-time
SH008745,W02,ST20,CR03,26/11/2024,"November 28, 2024","November 28, 2024",282.1,17519.27,On-time
SH008746,W02,ST20,CR01,2024-11-27,2024-11-29,01/12/2024,282.1,11078.1,Delayed
SH008747,W02,ST20,CR03,29/11/2024,"December 1, 2024",2024-12-01,282.1,11253.27,On-time
SH008748,W02,ST20,CR05,"November 30, 2024",02/12/2024,"December 2, 2024",282.1,,On-time
SH008749,W02,ST20,CR03,01/12/2024,03/12/2024,"December 3, 2024",175.3,11184.24,On-time
SH008750,W02,ST20,CR02,02/12/2024,2024-12-04,2024-12-06,282.1,15241.67,Delayed
SH008751,W02,ST20,CR03,04/12/2024,"December 6, 2024",2024-12-06,282.1,11762.64,On-time
SH008752,W02,ST20,CR04,07/12/2024,2024-12-09,09/12/2024,282.1,13278.02,Damaged
SH008753,W02,ST20,CR03,2024-12-09,"December 11, 2024",2024-12-11,282.1,14447.1,On-time
SH008754,W02,ST20,CR03,"December 11, 2024",13/12/2024,13/12/2024,282.1,16424.05,On-time
SH008755,W02,ST20,CR01,13/12/2024,2024-12-15,2024-12-15,175.3,15900.08,On-time
SH008756,W02,ST20,CR02,2024-12-15,"December 17, 2024",2024-12-21,282.1,11152.2,Delayed
SH008757,W02,ST20,CR02,2024-12-17,19/12/2024,19/12/2024,282.1,10695.74,On-time
SH008758,W02,ST20,CR05,2024-12-19,"December 21, 2024",21/12/2024,175.3,11523.61,Lost
SH008759,W02,ST20,CR04,21/12/2024,23/12/2024,2024-12-23,282.1,14833.69,On-time
SH008760,W02,ST20,CR05,23/12/2024,2024-12-25,2024-12-25,282.1,13677.38,On-time
SH008761,W02,ST20,CR01,2024-12-24,2024-12-26,"December 26, 2024",282.1,11829.79,On-time
SH008762,W02,ST20,CR04,"December 25, 2024",2024-12-27,"December 27, 2024",175.3,,On-time
SH008763,W02,ST20,CR05,2024-12-27,29/12/2024,2024-12-29,282.1,15342.32,On-time
SH008764,W02,ST20,CR04,2024-12-29,2024-12-31,2024-12-31,282.1,,On-time
SH008765,W02,ST20,CR03,30/12/2024,"January 1, 2025",01/01/2025,282.1,14363.65,On-time
SH008766,W01,ST20,CR05,"January 1, 2025",03/01/2025,"January 3, 2025",202.2,8660.73,On-time
SH008767,W02,ST20,CR01,03/01/2025,2025-01-05,"January 5, 2025",282.1,14370.17,On-time
SH008768,W02,ST20,CR05,"January 4, 2025","January 6, 2025",2025-01-06,282.1,11285.94,On-time
SH008769,W02,ST20,CR05,2025-01-06,2025-01-08,08/01/2025,282.1,11757.97,Lost
SH008770,W01,ST20,CR03,2025-01-08,10/01/2025,"January 10, 2025",202.2,8437.43,On-time
SH008771,W02,ST20,CR05,2025-01-10,"January 12, 2025","January 12, 2025",282.1,14395.98,On-time
SH008772,W02,ST20,CR02,12/01/2025,14/01/2025,2025-01-14,282.1,10912.86,On-time
SH008773,W02,ST20,CR03,13/01/2025,15/01/2025,"January 15, 2025",282.1,12250.7,On-time
SH008774,W02,ST20,CR03,2025-01-14,16/01/2025,16/01/2025,282.1,11796.9,On-time
SH008775,W02,ST20,CR03,"January 15, 2025",17/01/2025,17/01/2025,282.1,10015.29,On-time
SH008776,W02,ST20,CR01,2025-01-17,19/01/2025,2025-01-19,282.1,16111.61,On-time
SH008777,W02,ST20,CR01,"January 19, 2025","January 21, 2025","January 21, 2025",175.3,13427.36,On-time
SH008778,W02,ST20,CR02,21/01/2025,2025-01-23,23/01/2025,282.1,14043.09,On-time
SH008779,W02,ST20,CR02,23/01/2025,25/01/2025,29/01/2025,282.1,13357.06,Delayed
SH008780,W02,ST20,CR03,24/01/2025,2025-01-26,"January 26, 2025",175.3,13163.7,On-time
SH008781,W02,ST20,CR01,27/01/2025,"January 29, 2025",2025-01-29,282.1,15725.36,On-time
SH008782,W02,ST20,CR03,2025-01-28,30/01/2025,2025-01-30,282.1,15792.41,On-time
SH008783,W02,ST20,CR02,2025-01-30,01/02/2025,2025-02-01,282.1,16447.25,On-time
SH008784,W02,ST20,CR01,2025-02-01,2025-02-03,03/02/2025,282.1,13213.93,On-time
SH008785,W02,ST20,CR01,2025-02-04,06/02/2025,"February 6, 2025",282.1,10692.98,On-time
SH008786,W02,ST20,CR02,06/02/2025,2025-02-08,"February 8, 2025",282.1,16102.45,On-time
SH008787,W02,ST20,CR01,"February 7, 2025","February 9, 2025",09/02/2025,282.1,9813.04,On-time
SH008788,W02,ST20,CR01,2025-02-08,"February 10, 2025",2025-02-10,282.1,12668.95,On-time
SH008789,W02,ST20,CR01,"February 11, 2025",2025-02-13,"February 13, 2025",282.1,13187.87,On-time
SH008790,W02,ST20,CR03,2025-02-13,2025-02-15,2025-02-16,282.1,12867.34,Damaged
SH008791,W02,ST20,CR04,2025-02-16,18/02/2025,2025-02-18,282.1,13005.16,On-time
SH008792,W01,ST20,CR04,"February 19, 2025",21/02/2025,2025-02-21,125.7,,On-time
SH008793,W02,ST20,CR03,2025-02-21,23/02/2025,2025-02-23,282.1,16295.04,Damaged
SH008794,W02,ST20,CR03,2025-02-23,25/02/2025,01/03/2025,282.1,10905.0,Delayed
SH008795,W02,ST20,CR05,25/02/2025,27/02/2025,"February 27, 2025",282.1,14064.09,On-time
SH008796,W02,ST20,CR02,"February 27, 2025",2025-03-01,"March 1, 2025",282.1,12670.44,On-time
SH008797,W02,ST20,CR01,"March 1, 2025",03/03/2025,2025-03-06,282.1,16259.22,Delayed
SH008798,W02,ST20,CR01,"March 2, 2025",2025-03-04,"March 4, 2025",282.1,15912.64,On-time
SH008799,W02,ST20,CR02,2025-03-04,06/03/2025,"March 6, 2025",282.1,14898.41,On-time
SH008800,W02,ST20,CR05,06/03/2025,2025-03-08,2025-03-08,282.1,11387.87,On-time
SH008801,W02,ST20,CR04,08/03/2025,10/03/2025,10/03/2025,282.1,14946.3,On-time
SH008802,W02,ST20,CR01,10/03/2025,2025-03-12,"March 12, 2025",282.1,10920.05,On-time
SH008803,W02,ST20,CR02,2025-03-12,2025-03-14,"March 15, 2025",282.1,11305.67,Delayed
SH008804,W02,ST20,CR02,"March 14, 2025",16/03/2025,"March 16, 2025",282.1,12015.67,On-time
SH008805,W02,ST20,CR03,16/03/2025,18/03/2025,18/03/2025,282.1,,On-time
SH008806,W02,ST20,CR05,17/03/2025,2025-03-19,"March 19, 2025",282.1,13676.96,On-time
SH008807,W02,ST20,CR04,"March 19, 2025",21/03/2025,2025-03-21,282.1,11473.2,On-time
SH008808,W02,ST20,CR04,21/03/2025,23/03/2025,23/03/2025,282.1,11532.05,On-time
SH008809,W02,ST20,CR01,22/03/2025,24/03/2025,"March 25, 2025",282.1,11229.55,Delayed
SH008810,W01,ST20,CR01,"March 23, 2025",25/03/2025,"March 25, 2025",202.2,8579.45,On-time
SH008811,W02,ST20,CR03,2025-03-25,27/03/2025,"March 27, 2025",282.1,15378.01,On-time
SH008812,W02,ST20,CR01,2025-03-28,30/03/2025,2025-03-30,282.1,13823.48,On-time
SH008813,W02,ST20,CR05,"March 30, 2025",01/04/2025,01/04/2025,282.1,15730.24,On-time
SH008814,W03,ST20,CR02,"April 1, 2025",2025-04-03,2025-04-03,367.7,18897.32,On-time
SH008815,W02,ST20,CR01,2025-04-04,2025-04-06,08/04/2025,282.1,16416.76,Delayed
SH008816,W02,ST20,CR05,2025-04-06,"April 8, 2025",08/04/2025,282.1,16386.28,On-time
SH008817,W02,ST20,CR01,2025-04-08,10/04/2025,2025-04-10,282.1,13916.97,On-time
SH008818,W02,ST20,CR03,09/04/2025,"April 11, 2025",11/04/2025,282.1,15475.49,On-time
SH008819,W02,ST20,CR04,11/04/2025,2025-04-13,2025-04-16,175.3,13793.67,Delayed
SH008820,W02,ST20,CR01,"April 12, 2025",2025-04-14,"April 14, 2025",175.3,11318.19,On-time
SH008821,W02,ST20,CR03,14/04/2025,16/04/2025,"April 16, 2025",282.1,11767.42,Damaged
SH008822,W02,ST20,CR01,16/04/2025,2025-04-18,2025-04-18,282.1,17063.31,On-time
SH008823,W02,ST20,CR05,2025-04-18,20/04/2025,2025-04-20,282.1,13238.6,On-time
SH008824,W02,ST20,CR01,2025-04-19,21/04/2025,21/04/2025,175.3,10233.67,Lost
SH008825,W02,ST20,CR03,"April 21, 2025",23/04/2025,2025-04-23,282.1,16490.95,On-time
SH008826,W01,ST20,CR02,2025-04-22,"April 24, 2025",24/04/2025,202.2,11297.16,On-time
SH008827,W03,ST20,CR02,23/04/2025,25/04/2025,2025-04-25,367.7,15581.22,On-time
SH008828,W02,ST20,CR05,"April 24, 2025",2025-04-26,26/04/2025,282.1,12555.97,On-time
SH008829,W02,ST20,CR01,2025-04-25,"April 27, 2025","April 27, 2025",282.1,,On-time
SH008830,W02,ST20,CR02,"April 27, 2025",29/04/2025,"April 29, 2025",282.1,12078.8,On-time
SH008831,W02,ST20,CR01,"April 29, 2025",2025-05-01,01/05/2025,282.1,13960.44,On-time
SH008832,W02,ST20,CR05,"May 1, 2025",2025-05-03,2025-05-04,282.1,13634.49,Delayed
SH008833,W02,ST20,CR03,"May 2, 2025","May 4, 2025",04/05/2025,282.1,12877.87,On-time
SH008834,W02,ST20,CR03,05/05/2025,07/05/2025,07/05/2025,282.1,11431.04,On-time
SH008835,W02,ST20,CR01,"May 7, 2025",2025-05-09,"May 9, 2025",282.1,17282.48,On-time
SH008836,W03,ST20,CR01,"May 9, 2025",2025-05-11,"May 11, 2025",367.7,17419.4,On-time
SH008837,W02,ST20,CR03,"May 11, 2025",13/05/2025,13/05/2025,282.1,13422.82,On-time
SH008838,W02,ST20,CR02,14/05/2025,2025-05-16,16/05/2025,282.1,13180.49,On-time
SH008839,W02,ST20,CR02,2025-05-16,"May 18, 2025","May 18, 2025",175.3,11212.32,On-time
SH008840,W02,ST20,CR03,"May 19, 2025",2025-05-21,2025-05-23,282.1,14375.35,Delayed
SH008841,W02,ST20,CR03,21/05/2025,23/05/2025,2025-05-24,282.1,10695.4,Delayed
SH008842,W02,ST20,CR02,22/05/2025,"May 24, 2025","May 24, 2025",282.1,14848.45,On-time
SH008843,W03,ST20,CR03,"May 24, 2025","May 26, 2025","May 27, 2025",367.7,16151.45,Delayed
SH008844,W03,ST20,CR01,"May 25, 2025",27/05/2025,2025-05-27,367.7,14917.58,On-time
SH008845,W02,ST20,CR02,2025-05-26,"May 28, 2025","May 28, 2025",282.1,11406.02,On-time
SH008846,W02,ST20,CR04,"May 27, 2025",29/05/2025,01/06/2025,282.1,11775.61,Delayed
SH008847,W02,ST20,CR03,29/05/2025,2025-05-31,2025-05-31,282.1,14460.11,On-time
SH008848,W02,ST20,CR01,"May 30, 2025","June 1, 2025",2025-06-05,175.3,12074.04,Delayed
SH008849,W02,ST20,CR02,"May 31, 2025","June 2, 2025",2025-06-02,282.1,,On-time
SH008850,W02,ST20,CR03,2025-06-02,04/06/2025,"June 4, 2025",282.1,14520.86,On-time
SH008851,W02,ST20,CR03,04/06/2025,2025-06-06,2025-06-10,282.1,14144.21,Delayed
SH008852,W02,ST20,CR01,05/06/2025,2025-06-07,2025-06-07,282.1,10719.86,On-time
SH008853,W02,ST20,CR05,07/06/2025,"June 9, 2025","June 9, 2025",282.1,14489.54,On-time
SH008854,W02,ST20,CR02,"June 8, 2025",2025-06-10,2025-06-12,282.1,11888.06,Delayed
SH008855,W02,ST20,CR02,"June 10, 2025",12/06/2025,"June 12, 2025",282.1,15049.67,Damaged
SH008856,W02,ST20,CR05,11/06/2025,"June 13, 2025",13/06/2025,282.1,14091.22,On-time
SH008857,W02,ST20,CR03,2025-06-12,14/06/2025,2025-06-14,282.1,17351.31,On-time
SH008858,W02,ST20,CR04,2025-06-13,"June 15, 2025",2025-06-15,282.1,11898.79,On-time
SH008859,W02,ST20,CR01,16/06/2025,"June 18, 2025","June 18, 2025",282.1,14961.06,On-time
SH008860,W02,ST20,CR05,2025-06-17,2025-06-19,19/06/2025,282.1,14119.13,On-time
SH008861,W02,ST20,CR03,"June 19, 2025",21/06/2025,"June 21, 2025",282.1,12984.41,On-time
SH008862,W02,ST20,CR05,"June 21, 2025",23/06/2025,2025-06-23,282.1,13743.48,On-time
SH008863,W02,ST20,CR03,"June 23, 2025","June 25, 2025","June 25, 2025",175.3,12694.43,On-time
SH008864,W02,ST20,CR01,2025-06-25,27/06/2025,"June 30, 2025",282.1,12314.34,Delayed
SH008865,W02,ST20,CR02,2025-06-27,29/06/2025,01/07/2025,282.1,16582.92,Delayed
SH008866,W01,ST20,CR01,29/06/2025,01/07/2025,"July 2, 2025",202.2,8023.97,Delayed
SH008867,W02,ST20,CR01,"July 1, 2025","July 3, 2025","July 3, 2025",282.1,,On-time
SH008868,W02,ST20,CR02,"July 3, 2025","July 5, 2025",2025-07-05,282.1,11525.31,On-time
SH008869,W02,ST20,CR04,05/07/2025,07/07/2025,08/07/2025,282.1,13719.96,Delayed
SH008870,W02,ST20,CR03,06/07/2025,08/07/2025,08/07/2025,175.3,12652.2,On-time
SH008871,W02,ST20,CR01,08/07/2025,2025-07-10,10/07/2025,282.1,13363.05,On-time
SH008872,W02,ST20,CR03,2025-07-10,12/07/2025,12/07/2025,282.1,10581.35,Lost
SH008873,W02,ST20,CR03,"July 11, 2025",13/07/2025,13/07/2025,282.1,12771.02,On-time
SH008874,W02,ST20,CR03,"July 12, 2025",14/07/2025,2025-07-14,282.1,12382.78,On-time
SH008875,W02,ST20,CR02,14/07/2025,"July 16, 2025",16/07/2025,282.1,17095.43,On-time
SH008876,W02,ST20,CR03,"July 16, 2025","July 18, 2025",2025-07-22,282.1,14068.5,Delayed
SH008877,W02,ST20,CR01,"July 19, 2025",21/07/2025,"July 21, 2025",282.1,13449.97,On-time
SH008878,W02,ST20,CR03,2025-07-21,23/07/2025,"July 23, 2025",282.1,14969.87,On-time
SH008879,W02,ST20,CR04,23/07/2025,25/07/2025,"July 27, 2025",282.1,14328.05,Delayed
SH008880,W02,ST20,CR04,24/07/2025,2025-07-26,30/07/2025,282.1,13784.54,Delayed
SH008881,W02,ST20,CR04,2025-07-25,"July 27, 2025","July 27, 2025",282.1,15267.71,On-time
SH008882,W02,ST20,CR02,"July 27, 2025","July 29, 2025",29/07/2025,175.3,16192.87,On-time
SH008883,W02,ST20,CR02,2025-07-29,31/07/2025,2025-08-03,282.1,13719.73,Delayed
SH008884,W02,ST20,CR03,30/07/2025,"August 1, 2025","August 1, 2025",282.1,15230.05,On-time
SH008885,W02,ST20,CR01,2025-07-31,02/08/2025,05/08/2025,282.1,15417.97,Delayed
SH008886,W01,ST20,CR05,02/08/2025,04/08/2025,04/08/2025,202.2,12122.8,On-time
SH008887,W02,ST20,CR01,04/08/2025,"August 6, 2025","August 6, 2025",282.1,,On-time
SH008888,W02,ST20,CR02,06/08/2025,08/08/2025,08/08/2025,282.1,13964.21,On-time
SH008889,W02,ST20,CR03,"August 7, 2025","August 9, 2025","August 9, 2025",282.1,11553.91,On-time
SH008890,W02,ST20,CR01,2025-08-09,11/08/2025,"August 12, 2025",282.1,11636.67,Delayed
SH008891,W02,ST20,CR02,10/08/2025,12/08/2025,"August 12, 2025",282.1,9708.15,On-time
SH008892,W02,ST20,CR01,12/08/2025,"August 14, 2025",14/08/2025,282.1,12386.65,On-time
SH008893,W02,ST20,CR02,"August 13, 2025",2025-08-15,"August 19, 2025",282.1,12564.16,Delayed
SH008894,W02,ST20,CR05,15/08/2025,2025-08-17,2025-08-17,282.1,14841.73,On-time
SH008895,W02,ST20,CR04,18/08/2025,20/08/2025,"August 22, 2025",282.1,9711.48,Delayed
SH008896,W02,ST20,CR04,"August 20, 2025",2025-08-22,"August 22, 2025",282.1,17186.68,On-time
SH008897,W02,ST20,CR02,2025-08-22,24/08/2025,24/08/2025,282.1,14777.67,On-time
SH008898,W02,ST20,CR04,24/08/2025,26/08/2025,28/08/2025,282.1,14353.73,Delayed
SH008899,W02,ST20,CR04,26/08/2025,"August 28, 2025",30/08/2025,282.1,12350.78,Delayed
SH008900,W02,ST20,CR02,27/08/2025,"August 29, 2025",29/08/2025,282.1,16018.85,On-time
SH008901,W01,ST20,CR04,"August 29, 2025",31/08/2025,2025-09-02,202.2,12279.72,Delayed
SH008902,W02,ST20,CR01,2025-08-31,2025-09-02,2025-09-02,282.1,10846.63,On-time
SH008903,W02,ST20,CR02,"September 2, 2025",2025-09-04,"September 6, 2025",282.1,12270.14,Delayed
SH008904,W02,ST20,CR04,2025-09-04,2025-09-06,"September 6, 2025",175.3,10705.32,On-time
SH008905,W02,ST20,CR02,2025-09-06,08/09/2025,2025-09-08,175.3,10147.38,On-time
SH008906,W03,ST20,CR03,"September 8, 2025",2025-09-10,10/09/2025,367.7,15700.07,On-time
SH008907,W02,ST20,CR04,10/09/2025,"September 12, 2025","September 12, 2025",282.1,10573.75,On-time
SH008908,W02,ST20,CR02,11/09/2025,"September 13, 2025",2025-09-13,175.3,11558.69,On-time
SH008909,W02,ST20,CR03,"September 13, 2025",15/09/2025,2025-09-15,282.1,15017.08,On-time
SH008910,W03,ST20,CR02,14/09/2025,16/09/2025,"September 16, 2025",367.7,13609.29,On-time
SH008911,W02,ST20,CR03,16/09/2025,2025-09-18,"September 21, 2025",282.1,16260.41,Delayed
SH008912,W02,ST20,CR03,"September 18, 2025",20/09/2025,"September 20, 2025",282.1,15425.07,On-time
SH008913,W02,ST20,CR05,"September 20, 2025","September 22, 2025",2025-09-22,282.1,10484.88,On-time
SH008914,W02,ST20,CR04,"September 22, 2025","September 24, 2025","September 24, 2025",175.3,11851.64,On-time
SH008915,W02,ST20,CR03,"September 24, 2025","September 26, 2025",2025-09-26,282.1,12319.07,On-time
SH008916,W02,ST20,CR03,2025-09-26,2025-09-28,2025-10-02,282.1,11222.22,Delayed
SH008917,W02,ST20,CR03,2025-09-28,30/09/2025,"October 3, 2025",282.1,13781.41,Delayed
SH008918,W02,ST20,CR04,30/09/2025,"October 2, 2025","October 5, 2025",282.1,12149.59,Delayed
SH008919,W02,ST20,CR03,"October 1, 2025",2025-10-03,"October 3, 2025",282.1,11421.87,On-time
SH008920,W02,ST20,CR04,2025-10-04,2025-10-06,"October 9, 2025",282.1,13731.1,Delayed
SH008921,W02,ST20,CR04,07/10/2025,09/10/2025,"October 11, 2025",282.1,11067.33,Delayed
SH008922,W03,ST20,CR04,"October 8, 2025",10/10/2025,2025-10-14,367.7,19357.58,Delayed
SH008923,W02,ST20,CR02,10/10/2025,12/10/2025,12/10/2025,282.1,10450.45,On-time
SH008924,W02,ST20,CR01,2025-10-11,2025-10-13,"October 13, 2025",282.1,15440.45,On-time
SH008925,W02,ST20,CR05,13/10/2025,2025-10-15,15/10/2025,282.1,11087.53,On-time
SH008926,W02,ST20,CR05,2025-10-14,16/10/2025,16/10/2025,175.3,14512.81,On-time
SH008927,W02,ST20,CR05,16/10/2025,18/10/2025,"October 18, 2025",282.1,11125.41,On-time
SH008928,W02,ST20,CR05,"October 18, 2025",2025-10-20,20/10/2025,282.1,9544.23,On-time
SH008929,W02,ST20,CR01,2025-10-20,22/10/2025,"October 22, 2025",282.1,15959.76,Damaged
SH008930,W02,ST20,CR01,2025-10-22,24/10/2025,24/10/2025,175.3,11120.53,On-time
SH008931,W02,ST20,CR03,2025-10-25,27/10/2025,"October 27, 2025",282.1,11226.58,On-time
SH008932,W02,ST20,CR03,2025-10-26,28/10/2025,"October 28, 2025",175.3,10517.38,On-time
SH008933,W02,ST20,CR02,27/10/2025,"October 29, 2025","October 29, 2025",282.1,16799.31,On-time
SH008934,W02,ST20,CR05,28/10/2025,"October 30, 2025","October 30, 2025",282.1,,On-time
SH008935,W02,ST20,CR01,"October 29, 2025",2025-10-31,2025-11-02,282.1,15343.78,Delayed
SH008936,W02,ST20,CR05,31/10/2025,02/11/2025,"November 3, 2025",175.3,16582.41,Delayed
SH008937,W02,ST20,CR03,2025-11-02,"November 4, 2025",04/11/2025,282.1,15101.71,On-time
SH008938,W02,ST20,CR03,2025-11-04,06/11/2025,2025-11-06,282.1,12034.43,On-time
SH008939,W02,ST20,CR03,2025-11-06,"November 8, 2025",08/11/2025,282.1,14462.78,Damaged
SH008940,W02,ST20,CR05,08/11/2025,"November 10, 2025",2025-11-10,282.1,12530.99,On-time
SH008941,W02,ST20,CR05,2025-11-10,12/11/2025,12/11/2025,282.1,12506.05,On-time
SH008942,W02,ST20,CR02,"November 11, 2025",13/11/2025,"November 13, 2025",282.1,12350.14,On-time
SH008943,W02,ST20,CR05,2025-11-14,"November 16, 2025","November 16, 2025",175.3,15336.64,On-time
SH008944,W02,ST20,CR05,2025-11-16,2025-11-18,"November 18, 2025",282.1,,On-time
SH008945,W03,ST20,CR05,"November 17, 2025",2025-11-19,2025-11-19,367.7,19695.39,On-time
SH008946,W02,ST20,CR02,2025-11-19,21/11/2025,2025-11-21,282.1,9770.26,On-time
SH008947,W02,ST20,CR05,21/11/2025,23/11/2025,"November 23, 2025",282.1,14467.32,On-time
SH008948,W02,ST20,CR02,"November 23, 2025",2025-11-25,25/11/2025,282.1,14156.34,On-time
SH008949,W02,ST20,CR02,"November 24, 2025",26/11/2025,26/11/2025,282.1,16237.71,On-time
SH008950,W02,ST20,CR01,"November 26, 2025",28/11/2025,"November 28, 2025",282.1,,On-time
SH008951,W02,ST20,CR05,"November 27, 2025",2025-11-29,2025-11-29,282.1,15556.28,On-time
SH008952,W02,ST20,CR04,"November 30, 2025","December 2, 2025",2025-12-02,282.1,15213.55,On-time
SH008953,W02,ST20,CR03,02/12/2025,04/12/2025,"December 4, 2025",282.1,13560.54,On-time
SH008954,W02,ST20,CR02,04/12/2025,06/12/2025,2025-12-06,282.1,12929.83,On-time
SH008955,W03,ST20,CR01,06/12/2025,2025-12-08,"December 8, 2025",367.7,14978.45,On-time
SH008956,W02,ST20,CR03,08/12/2025,10/12/2025,2025-12-12,282.1,13849.06,Delayed
SH008957,W03,ST20,CR01,2025-12-10,2025-12-12,2025-12-12,367.7,20331.43,On-time
SH008958,W02,ST20,CR01,12/12/2025,"December 14, 2025",2025-12-14,282.1,11867.97,On-time
SH008959,W02,ST20,CR01,"December 14, 2025",2025-12-16,16/12/2025,282.1,10626.87,On-time
SH008960,W02,ST20,CR04,2025-12-17,19/12/2025,2025-12-19,282.1,14836.49,On-time
SH008961,W02,ST20,CR04,19/12/2025,"December 21, 2025","December 24, 2025",282.1,,Lost
SH008962,W02,ST20,CR03,"December 21, 2025","December 23, 2025",23/12/2025,282.1,11493.73,On-time
SH008963,W02,ST20,CR04,22/12/2025,2025-12-24,"December 25, 2025",282.1,12603.66,Delayed
SH008964,W02,ST20,CR04,24/12/2025,2025-12-26,2025-12-27,282.1,10124.38,Delayed
SH008965,W01,ST20,CR01,25/12/2025,27/12/2025,27/12/2025,202.2,9844.01,On-time
SH008966,W02,ST20,CR02,"December 27, 2025","December 29, 2025","December 29, 2025",282.1,11398.45,On-time
