po_id,supplier_id,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,order_qty,unit_cost,qty_received,qty_rejected,rejection_reason,po_status
PO026271,S041,P169,W03,31/01/2025,"February 20, 2025",21/02/2025,357,137.33,345,12.0,Expired/near-expiry,Delayed
PO026272,S041,P169,W03,"February 12, 2025",04/03/2025,2025-03-04,459,137.33,443,16.0,Quality defect,Delivered
PO026273,S041,P169,W03,"February 22, 2025",2025-03-14,2025-03-15,526,137.33,517,9.0,Wrong specification,Delayed
PO026274,S041,P169,W03,2025-03-01,"March 21, 2025","March 21, 2025",359,137.33,342,17.0,Damaged in transit,Delivered
PO026275,S041,P169,W03,12/03/2025,01/04/2025,2025-04-01,287,137.33,281,6.0,Quality defect,Delivered
PO026276,S041,P169,W03,2025-03-20,2025-04-09,09/04/2025,357,137.33,351,6.0,Wrong specification,Delivered
PO026277,S041,P169,W03,2025-03-29,"April 18, 2025",18/04/2025,526,137.33,516,,Quality defect,Delivered
PO026278,S041,P169,W03,2025-04-07,"April 27, 2025",2025-04-28,446,137.33,440,6.0,Expired/near-expiry,Delayed
PO026279,S041,P169,W03,2025-04-18,2025-05-08,2025-05-08,336,137.33,329,7.0,Wrong specification,Delivered
PO026280,S041,P169,W03,2025-05-01,2025-05-21,"May 22, 2025",487,137.33,480,7.0,Expired/near-expiry,Delayed
PO026281,S041,P169,W03,08/05/2025,28/05/2025,28/05/2025,587,137.33,572,15.0,Quality defect,Delivered
PO026282,S041,P169,W03,"May 19, 2025","June 8, 2025",08/06/2025,292,137.33,288,4.0,Expired/near-expiry,Delivered
PO026283,S041,P169,W03,"May 30, 2025",19/06/2025,"June 19, 2025",135,137.33,133,2.0,Quality defect,Delivered
PO026284,S041,P169,W03,"June 12, 2025",2025-07-02,02/07/2025,411,137.33,400,11.0,Damaged in transit,Delivered
PO026285,S041,P169,W03,"June 20, 2025",2025-07-10,10/07/2025,166,137.33,162,4.0,Wrong specification,Delivered
PO026286,S041,P169,W03,30/06/2025,"July 20, 2025",21/07/2025,426,137.33,417,9.0,Wrong specification,Delayed
PO026287,S041,P169,W03,11/07/2025,2025-08-16,"August 16, 2025",405,137.33,397,8.0,Expired/near-expiry,Delivered
PO026288,S041,P169,W03,19/07/2025,"August 8, 2025","August 8, 2025",687,137.33,669,18.0,Quality defect,Delivered
PO026289,S041,P169,W03,2025-07-28,17/08/2025,18/08/2025,316,137.33,303,13.0,Quality defect,Delayed
PO026290,S041,P169,W03,2025-08-09,"August 29, 2025",2025-08-29,243,137.33,235,8.0,Quality defect,Delivered
PO026291,S041,P169,W03,18/08/2025,2025-09-07,07/09/2025,451,137.33,434,17.0,Quality defect,Delivered
PO026292,S041,P169,W03,2025-08-30,19/09/2025,19/09/2025,274,137.33,267,7.0,Quality defect,Delivered
PO026293,S041,P169,W03,2025-09-08,28/09/2025,28/09/2025,261,137.33,251,10.0,Quality defect,Delivered
PO026294,S041,P169,W03,"September 16, 2025","October 6, 2025",06/10/2025,341,137.33,330,11.0,Damaged in transit,Delivered
PO026295,S041,P169,W03,28/09/2025,2025-11-04,2025-11-07,473,137.33,456,17.0,Quality defect,Delayed
PO026296,S041,P169,W03,2025-10-09,2025-10-29,30/10/2025,360,137.33,349,11.0,quality defect,Delayed
PO026297,S041,P169,W03,"October 17, 2025",2025-11-06,"November 7, 2025",455,137.33,432,23.0,Expired/near-expiry,Partial
PO026298,S041,P169,W03,"October 26, 2025",15/11/2025,15/11/2025,133,137.33,125,,Quality defect,Partial
PO026299,S041,P169,W03,06/11/2025,26/11/2025,2025-11-27,385,137.33,372,13.0,Quality defect,Delayed
PO026300,S041,P169,W03,18/11/2025,2025-12-08,08/12/2025,271,137.33,264,7.0,Damaged in transit,Delivered
PO026301,S041,P169,W03,2025-11-30,"December 20, 2025",21/12/2025,486,137.33,469,17.0,Quality defect,Delayed
PO026302,S041,P169,W03,13/12/2025,02/01/2026,,419,137.33,0,0.0,Quality defect,Pending
PO026303,S041,P169,W03,"December 22, 2025",11/01/2026,,367,137.33,0,0.0,Damaged in transit,Pending
PO026304,S008,P170,W01,2024-01-12,"January 15, 2024",15/01/2024,184,91.01,181,3.0,Wrong specification,Delivered
PO026305,S008,P170,W01,"January 25, 2024","January 28, 2024",28/01/2024,356,91.01,349,7.0,Damaged in transit,Delivered
PO026306,S008,P170,W01,2024-02-01,"February 4, 2024",04/02/2024,294,91.01,290,4.0,Damaged in transit,Delivered
PO026307,S008,P170,W01,09/02/2024,2024-02-12,2024-02-12,449,91.01,441,8.0,Quality defect,Delivered
PO026308,S008,P170,W01,"February 17, 2024",2024-02-20,20/02/2024,607,91.01,592,15.0,Quality defect,Delivered
PO026309,S008,P170,W01,2024-02-26,29/02/2024,2024-02-29,483,91.01,471,12.0,Quality defect,Delivered
PO026310,S008,P170,W01,06/03/2024,2024-03-09,09/03/2024,398,91.01,390,, Quality defect ,Delivered
PO026311,S008,P170,W01,"March 18, 2024",2024-03-21,"March 21, 2024",506,91.01,498,8.0,quality defect,Delivered
PO026312,S008,P170,W01,28/03/2024,31/03/2024,31/03/2024,577,91.01,564,13.0,Damaged in transit,Delivered
PO026313,S008,P170,W01,2024-04-07,10/04/2024,"April 11, 2024",387,91.01,380,7.0,Expired/near-expiry,Delayed
PO026314,S008,P170,W01,20/04/2024,2024-04-23,2024-04-23,-571,91.01,553,18.0,Damaged in transit,Delivered
PO026315,S008,P170,W01,27/04/2024,2024-04-30,"April 30, 2024",478,91.01,463,15.0, Quality defect ,Delivered
PO026316,S008,P170,W01,"May 8, 2024",2024-05-11,"May 12, 2024",50,91.01,49,1.0,Damaged in transit,Delayed
PO026317,S008,P170,W01,18/05/2024,"May 21, 2024",2024-05-21,385,91.01,377,8.0,Expired/near-expiry,Delivered
PO026318,S008,P170,W01,27/05/2024,30/05/2024,2024-05-30,376,91.01,360,16.0,quality defect,Delivered
PO026319,S008,P170,W01,2024-06-06,"June 9, 2024",2024-06-09,336,91.01,327,9.0,Wrong specification,Delivered
PO026320,S008,P170,W01,17/06/2024,20/06/2024,"June 25, 2024",361,91.01,356,5.0,Quality defect,Delayed
PO026321,S008,P170,W01,"June 29, 2024",02/07/2024,03/07/2024,481,91.01,473,8.0,Quality defect,Delayed
PO026322,S008,P170,W01,"July 7, 2024","July 12, 2024","July 12, 2024",364,91.01,358,6.0,Quality defect,Delivered
PO026323,S008,P170,W01,"July 20, 2024","July 23, 2024",23/07/2024,342,91.01,339,3.0,Quality defect,Delivered
PO026324,S008,P170,W01,2024-08-01,2024-08-04,04/08/2024,347,91.01,335,12.0,Damaged in transit,Delivered
PO026325,S008,P170,W01,"August 9, 2024","August 12, 2024","August 12, 2024",436,91.01,428,8.0,Quality defect,Delivered
PO026326,S008,P170,W01,2024-08-22,"August 25, 2024",25/08/2024,377,91.01,370,7.0,Damaged in transit,Delivered
PO026327,S008,P170,W01,"August 31, 2024",2024-09-03,"September 4, 2024",508,91.01,498,10.0,Quality defect,Delayed
PO026328,S008,P170,W01,2024-09-13,"September 16, 2024",2024-09-16,359,91.01,356,3.0,Quality defect,Delivered
PO026329,S008,P170,W01,"September 20, 2024",2024-09-23,"September 24, 2024",347,91.01,345,2.0,Expired/near-expiry,Delayed
PO026330,S008,P170,W01,2024-09-29,02/10/2024,02/10/2024,449,91.01,441,8.0,Damaged in transit,Delivered
PO026331,S008,P170,W01,07/10/2024,2024-10-10,"October 10, 2024",657,91.01,647,10.0,Expired/near-expiry,Delivered
PO026332,S008,P170,W01,16/10/2024,2024-10-19,2024-10-19,202,91.01,196,6.0,Quality defect,Delivered
PO026333,S008,P170,W01,2024-10-23,26/10/2024,2024-10-27,549,91.01,540,9.0,Wrong specification,Delayed
PO026334,S008,P170,W01,2024-10-31,03/11/2024,"November 3, 2024",415,91.01,408,7.0,Damaged in transit,Delivered
PO026335,S008,P170,W01,2024-11-13,2024-11-16,"November 16, 2024",407,91.01,398,9.0,Quality defect,Delivered
PO026336,S008,P170,W01,22/11/2024,"November 25, 2024",2024-11-26,487,91.01,449,38.0,Wrong specification,Partial
PO026337,S008,P170,W01,2024-11-30,"December 3, 2024","December 3, 2024",404,91.01,394,10.0,Quality defect,Delivered
PO026338,S008,P170,W01,09/12/2024,"December 12, 2024","December 13, 2024",462,91.01,458,4.0,Wrong specification,Delayed
PO026339,S008,P170,W01,21/12/2024,24/12/2024,25/12/2024,514,91.01,506,8.0,Damaged in transit,Delayed
PO026340,S008,P170,W01,"December 31, 2024","January 3, 2025",2025-01-03,700,91.01,684,16.0,Damaged in transit,Delivered
PO026341,S008,P170,W01,11/01/2025,2025-01-14,14/01/2025,237,91.01,235,2.0, Quality defect ,Delivered
PO026342,S008,P170,W01,2025-01-20,"January 23, 2025",23/01/2025,497,91.01,489,8.0,Quality defect,Delivered
PO026343,S008,P170,W01,"January 30, 2025",02/02/2025,"February 3, 2025",490,91.01,481,9.0,Quality defect,Delayed
PO026344,S008,P170,W01,2025-02-09,12/02/2025,"February 12, 2025",423,91.01,409,14.0,damaged in transit,Delivered
PO026345,S008,P170,W01,18/02/2025,21/02/2025,2025-02-21,328,91.01,320,8.0, Damaged in transit ,Delivered
PO026346,S008,P170,W01,"March 1, 2025",2025-03-04,"March 4, 2025",543,91.01,532,11.0,Quality defect,Delivered
PO026347,S008,P170,W01,11/03/2025,14/03/2025,2025-03-14,410,91.01,403,7.0,Damaged in transit,Delivered
PO026348,S008,P170,W01,24/03/2025,2025-03-27,28/03/2025,455,91.01,450,5.0,Wrong specification,Delayed
PO026349,S008,P170,W01,2025-04-05,08/04/2025,"April 8, 2025",503,91.01,488,15.0,Quality defect,Delivered
PO026350,S008,P170,W01,2025-04-13,"April 16, 2025","April 17, 2025",360,91.01,351,9.0,Damaged in transit,Delayed
PO026351,S008,P170,W01,"April 24, 2025",2025-04-27,"April 27, 2025",565,91.01,555,10.0,Quality defect,Delivered
PO026352,S008,P170,W01,2025-05-07,2025-05-10,"May 10, 2025",338,91.01,334,4.0,Expired/near-expiry,Delivered
PO026353,S008,P170,W01,"May 15, 2025","May 18, 2025",2025-05-19,550,91.01,539,11.0,Wrong specification,Delayed
PO026354,S008,P170,W01,"May 23, 2025","May 26, 2025","May 26, 2025",428,91.01,421,7.0,Expired/near-expiry,Delivered
PO026355,S008,P170,W01,"May 31, 2025","June 3, 2025","June 4, 2025",426,91.01,419,7.0,Damaged in transit,Delayed
PO026356,S008,P170,W01,"June 8, 2025",11/06/2025,"June 11, 2025",483,91.01,474,9.0,Quality defect,Delivered
PO026357,S008,P170,W01,"June 21, 2025","June 24, 2025","June 24, 2025",358,91.01,350,8.0,Wrong specification,Delivered
PO026358,S008,P170,W01,2025-07-01,04/07/2025,"July 5, 2025",299,91.01,297,2.0,Wrong specification,Delayed
PO026359,S008,P170,W01,2025-07-09,"July 12, 2025",12/07/2025,439,91.01,432,7.0,Quality defect,Delivered
PO026360,S008,P170,W01,2025-07-21,24/07/2025,25/07/2025,361,91.01,353,8.0,Damaged in transit,Delayed
PO026361,S008,P170,W01,2025-07-31,"August 3, 2025",04/08/2025,248,91.01,243,5.0,Quality defect,Delayed
PO026362,S008,P170,W01,"August 8, 2025","August 11, 2025","August 11, 2025",333,91.01,328,5.0, Damaged in transit ,Delivered
PO026363,S008,P170,W01,2025-08-16,19/08/2025,2025-08-20,258,91.01,257,1.0,Quality defect,Delayed
PO026364,S008,P170,W01,29/08/2025,01/09/2025,"September 2, 2025",438,91.01,431,7.0, Quality defect ,Delayed
PO026365,S008,P170,W01,"September 6, 2025",2025-09-09,2025-09-09,333,91.01,327,6.0,Expired/near-expiry,Delivered
PO026366,S008,P170,W01,2025-09-16,19/09/2025,19/09/2025,397,91.01,390,7.0,Quality defect,Delivered
PO026367,S008,P170,W01,2025-09-28,2025-10-01,"October 1, 2025",415,91.01,410,5.0,Quality defect,Delivered
PO026368,S008,P170,W01,07/10/2025,"October 10, 2025",11/10/2025,610,91.01,594,16.0,Damaged in transit,Delayed
PO026369,S008,P170,W01,"October 16, 2025",2025-10-19,"October 19, 2025",639,91.01,627,12.0,Damaged in transit,Delivered
PO026370,S008,P170,W01,2025-10-23,2025-10-26,2025-10-27,439,91.01,437,2.0,Expired/near-expiry,Delayed
PO026371,S008,P170,W01,"October 30, 2025",02/11/2025,"November 8, 2025",530,91.01,522,8.0,Quality defect,Delayed
PO026372,S008,P170,W01,"November 11, 2025","November 14, 2025",2025-11-15,440,91.01,413,27.0, Expired/near-expiry ,Partial
PO026373,S008,P170,W01,2025-11-24,27/11/2025,2025-11-28,474,91.01,464,10.0,Quality defect,Delayed
PO026374,S008,P170,W01,03/12/2025,"December 6, 2025",06/12/2025,392,91.01,387,5.0,Damaged in transit,Delivered
PO026375,S008,P170,W01,"December 10, 2025","December 13, 2025",14/12/2025,340,91.01,333,7.0,Quality defect,Delayed
PO026376,S008,P170,W01,"December 17, 2025",20/12/2025,2025-12-20,186,91.01,182,4.0,Expired/near-expiry,Delivered
PO026377,S008,P170,W02,"January 8, 2024",2024-01-11,12/01/2024,434,91.01,424,10.0,quality defect,Delayed
PO026378,S008,P170,W02,"January 20, 2024","January 23, 2024","January 23, 2024",267,91.01,265,2.0,Quality defect,Delivered
PO026379,S008,P170,W02,30/01/2024,02/02/2024,"February 2, 2024",303,91.01,296,7.0,Quality defect,Delivered
PO026380,S008,P170,W02,"February 10, 2024","February 13, 2024",13/02/2024,305,91.01,299,6.0,Expired/near-expiry,Delivered
PO026381,S008,P170,W02,2024-02-19,"February 22, 2024",2024-02-22,414,91.01,398,16.0,Quality defect,Delivered
PO026382,S008,P170,W02,"March 1, 2024","March 4, 2024",05/03/2024,298,91.01,292,6.0,Wrong specification,Delayed
PO026383,S008,P170,W02,2024-03-09,"March 12, 2024",2024-03-13,529,91.01,519,10.0,Expired/near-expiry,Delayed
PO026384,S008,P170,W02,2024-03-18,2024-03-21,"March 23, 2024",518,91.01,512,6.0,Quality defect,Delayed
PO026385,S008,P170,W02,27/03/2024,"March 30, 2024",2024-03-30,302,91.01,297,5.0,Damaged in transit,Delivered
PO026386,S008,P170,W02,2024-04-06,09/04/2024,2024-04-10,355,91.01,352,3.0,Wrong specification,Delayed
PO026387,S008,P170,W02,2024-04-14,"April 17, 2024",17/04/2024,525,91.01,518,7.0,Expired/near-expiry,Delivered
PO026388,S008,P170,W02,2024-04-23,"April 26, 2024",27/04/2024,339,91.01,332,7.0,Damaged in transit,Delayed
PO026389,S008,P170,W02,05/05/2024,"May 8, 2024","May 9, 2024",495,91.01,488,7.0,Quality defect,Delayed
PO026390,S008,P170,W02,12/05/2024,"May 15, 2024",2024-05-15,339,91.01,335,4.0,Damaged in transit,Delivered
PO026391,S008,P170,W02,"May 25, 2024","May 28, 2024","May 28, 2024",377,91.01,372,5.0,Quality defect,Delivered
PO026392,S008,P170,W02,2024-06-02,"June 5, 2024",2024-06-05,510,91.01,495,15.0,Damaged in transit,Delivered
PO026393,S008,P170,W02,11/06/2024,"June 14, 2024",15/06/2024,526,91.01,517,9.0,Quality defect,Delayed
PO026394,S008,P170,W02,"June 22, 2024",25/06/2024,2024-06-25,499,91.01,490,9.0,Quality defect,Delivered
PO026395,S008,P170,W02,2024-07-04,2024-07-07,07/07/2024,435,91.01,424,, Expired/near-expiry ,Delivered
PO026396,S008,P170,W02,2024-07-13,2024-07-16,"July 17, 2024",391,91.01,386,5.0,Quality defect,Delayed
PO026397,S008,P170,W02,"July 25, 2024",2024-07-28,2024-07-28,480,91.01,467,13.0,Quality defect,Delivered
PO026398,S008,P170,W02,2024-08-01,2024-08-04,05/08/2024,381,91.01,377,,Wrong specification,Delayed
PO026399,S008,P170,W02,"August 11, 2024",2024-08-14,2024-08-14,355,91.01,349,6.0,Quality defect,Delivered
PO026400,S008,P170,W02,"August 21, 2024","August 24, 2024","August 24, 2024",492,91.01,468,24.0,Damaged in transit,Delivered
PO026401,S008,P170,W02,"August 31, 2024",03/09/2024,2024-09-03,313,91.01,302,11.0,Quality defect,Delivered
PO026402,S008,P170,W02,"September 9, 2024",12/09/2024,2024-09-12,343,91.01,333,10.0,wrong specification,Delivered
PO026403,S008,P170,W02,"September 22, 2024",25/09/2024,2024-09-25,498,91.01,491,7.0,Expired/near-expiry,Delivered
PO026404,S008,P170,W02,"October 1, 2024","October 4, 2024",2024-10-04,515,91.01,509,6.0,Quality defect,Delivered
PO026405,S008,P170,W02,"October 11, 2024",14/10/2024,2024-10-14,182,91.01,176,6.0,Quality defect,Delivered
PO026406,S008,P170,W02,2024-10-18,"October 24, 2024",25/10/2024,453,91.01,443,10.0,Quality defect,Delayed
PO026407,S008,P170,W02,2024-10-26,"October 29, 2024",29/10/2024,398,91.01,394,4.0,Expired/near-expiry,Delivered
PO026408,S008,P170,W02,"November 3, 2024",06/11/2024,"November 6, 2024",393,91.01,376,17.0,Quality defect,Delivered
PO026409,S008,P170,W02,2024-11-13,2024-11-16,2024-11-16,313,91.01,307,6.0,Quality defect,Delivered
PO026410,S008,P170,W02,2024-11-20,2024-11-23,2024-11-23,519,91.01,493,26.0,Expired/near-expiry,Partial
PO026411,S008,P170,W02,2024-12-02,05/12/2024,2024-12-06,85,91.01,84,1.0,Quality defect,Delayed
PO026412,S008,P170,W02,"December 12, 2024","December 15, 2024",16/12/2024,343,91.01,332,11.0,quality defect,Delayed
PO026413,S008,P170,W02,2024-12-22,25/12/2024,2024-12-25,444,91.01,434,10.0,Expired/near-expiry,Delivered
PO026414,S008,P170,W02,03/01/2025,2025-01-06,2025-01-06,294,91.01,293,1.0,Damaged in transit,Delivered
PO026415,S008,P170,W02,2025-01-12,2025-01-15,2025-01-15,278,91.01,269,9.0,Damaged in transit,Delivered
PO026416,S008,P170,W02,"January 25, 2025",28/01/2025,28/01/2025,476,91.01,467,9.0,Quality defect,Delivered
PO026417,S008,P170,W02,02/02/2025,"February 5, 2025","February 5, 2025",390,91.01,384,6.0,Expired/near-expiry,Delivered
PO026418,S008,P170,W02,2025-02-11,14/02/2025,"February 15, 2025",100,91.01,99,1.0,Damaged in transit,Delayed
PO026419,S008,P170,W02,2025-02-22,25/02/2025,"February 26, 2025",482,91.01,472,10.0,quality defect,Delayed
PO026420,S008,P170,W02,2025-03-01,"March 4, 2025","March 4, 2025",420,91.01,409,11.0,Damaged in transit,Delivered
PO026421,S008,P170,W02,"March 8, 2025","March 11, 2025","March 11, 2025",358,91.01,350,8.0,Wrong specification,Delivered
PO026422,S008,P170,W02,2025-03-17,20/03/2025,"March 20, 2025",485,91.01,475,10.0,Wrong specification,Delivered
PO026423,S008,P170,W02,"March 28, 2025",2025-03-31,2025-04-01,518,91.01,510,8.0,Wrong specification,Delayed
PO026424,S008,P170,W02,"April 7, 2025",2025-04-10,"April 10, 2025",277,91.01,272,5.0, Expired/near-expiry ,Delivered
PO026425,S008,P170,W02,"April 15, 2025",18/04/2025,2025-04-18,472,91.01,465,7.0,EXPIRED/NEAR-EXPIRY,Delivered
PO026426,S008,P170,W02,2025-04-22,"April 25, 2025","April 25, 2025",442,91.01,434,8.0,Quality defect,Delivered
PO026427,S008,P170,W02,"April 29, 2025",2025-05-02,"May 2, 2025",382,91.01,379,3.0,EXPIRED/NEAR-EXPIRY,Delivered
PO026428,S008,P170,W02,"May 11, 2025",14/05/2025,"May 14, 2025",342,91.01,335,7.0,Damaged in transit,Delivered
PO026429,S008,P170,W02,"May 22, 2025",25/05/2025,"May 25, 2025",319,91.01,311,8.0,Damaged in transit,Delivered
PO026430,S008,P170,W02,2025-06-02,"June 5, 2025",2025-06-06,481,91.01,474,7.0,Wrong specification,Delayed
PO026431,S008,P170,W02,"June 12, 2025",15/06/2025,15/06/2025,421,91.01,398,,Quality defect,Partial
PO026432,S008,P170,W02,19/06/2025,22/06/2025,22/06/2025,390,91.01,382,8.0,quality defect,Delivered
PO026433,S008,P170,W02,2025-06-29,"July 2, 2025",2025-07-02,477,91.01,471,6.0, Damaged in transit ,Delivered
PO026434,S008,P170,W02,2025-07-08,2025-07-11,11/07/2025,579,91.01,565,, Quality defect ,Delivered
PO026435,S008,P170,W02,"July 17, 2025",2025-07-20,"July 20, 2025",328,91.01,318,10.0,Quality defect,Delivered
PO026436,S008,P170,W02,26/07/2025,"July 29, 2025","July 30, 2025",266,91.01,263,3.0,Damaged in transit,Delayed
PO026437,S008,P170,W02,2025-08-04,"August 7, 2025",2025-08-08,195,91.01,192,3.0,Expired/near-expiry,Delayed
PO026438,S008,P170,W02,2025-08-13,16/08/2025,"August 17, 2025",293,91.01,289,,Damaged in transit,Delayed
PO026439,S008,P170,W02,2025-08-23,"August 26, 2025",27/08/2025,294,91.01,286,8.0,Quality defect,Delayed
PO026440,S008,P170,W02,05/09/2025,08/09/2025,09/09/2025,476,91.01,463,,Quality defect,Delayed
PO026441,S008,P170,W02,2025-09-13,2025-09-16,2025-09-16,330,91.01,325,,Quality defect,Delivered
PO026442,S008,P170,W02,2025-09-20,23/09/2025,2025-09-23,688,91.01,677,11.0,Quality defect,Delivered
PO026443,S008,P170,W02,2025-09-27,2025-09-30,01/10/2025,294,91.01,289,5.0,Damaged in transit,Delayed
PO026444,S008,P170,W02,10/10/2025,2025-10-13,2025-10-14,208,91.01,205,3.0,Quality defect,Delayed
PO026445,S008,P170,W02,19/10/2025,22/10/2025,"October 22, 2025",434,91.01,421,13.0,Expired/near-expiry,Delivered
PO026446,S008,P170,W02,"October 28, 2025",31/10/2025,"November 1, 2025",654,91.01,640,,Quality defect,Delayed
PO026447,S008,P170,W02,05/11/2025,08/11/2025,"November 9, 2025",394,91.01,386,8.0,Quality defect,Delayed
PO026448,S008,P170,W02,"November 12, 2025","November 15, 2025","November 15, 2025",273,91.01,270,3.0,Quality defect,Delivered
PO026449,S008,P170,W02,"November 20, 2025","November 23, 2025",2025-11-23,541,91.01,533,8.0,Damaged in transit,Delivered
PO026450,S008,P170,W02,"November 27, 2025",30/11/2025,2025-11-30,499,91.01,487,12.0,Wrong specification,Delivered
PO026451,S008,P170,W02,2025-12-07,"December 10, 2025",10/12/2025,456,91.01,447,9.0,Quality defect,Delivered
PO026452,S008,P170,W02,2025-12-20,23/12/2025,23/12/2025,167,91.01,163,4.0,quality defect,Delivered
PO026453,S008,P170,W03,2024-01-08,2024-01-11,2024-01-11,479,91.01,466,13.0,Quality defect,Delivered
PO026454,S008,P170,W03,15/01/2024,2024-01-18,2024-01-18,270,91.01,268,2.0,Wrong specification,Delivered
PO026455,S008,P170,W03,"January 24, 2024",2024-01-27,"January 27, 2024",600,91.01,586,14.0,expired/near-expiry,Delivered
PO026456,S008,P170,W03,04/02/2024,"February 7, 2024","February 7, 2024",369,91.01,361,8.0,Quality defect,Delivered
PO026457,S008,P170,W03,2024-02-11,2024-02-14,14/02/2024,398,91.01,391,7.0,Wrong specification,Delivered
